Designator,Mid X,Mid Y,Layer,Rotation
D474,-11.2,-12.124355,top,120
D475,-12.6,-12.124355,top,120
D476,-14,-12.124355,top,120
D477,-15.4,-12.124355,top,120
D478,-16.8,-12.124355,top,120
D479,-18.2,-12.124355,top,120
D48,-0.7,-1.212435,top,120
D480,-19.6,-12.124355,top,120
D481,-21,-12.124355,top,120
D482,-22.4,-12.124355,top,120
D483,-23.8,-12.124355,top,120
D484,-25.2,-12.124355,top,120
D485,-26.6,-12.124355,top,120
D486,-28,-12.124355,top,120
D487,-29.4,-12.124355,top,120
D488,-30.8,-12.124355,top,120
D489,-32.2,-12.124355,top,120
D49,-2.1,-1.212435,top,120
D490,-33.6,-12.124355,top,120
D491,-35,-12.124355,top,120
D492,-36.4,-12.124355,top,120
D493,-37.8,-12.124355,top,120
D494,-39.2,-12.124355,top,120
D495,-40.6,-12.124355,top,120
D496,-42,-12.124355,top,120
D497,-43.4,-12.124355,top,120
D498,-44.8,-12.124355,top,120
D499,-46.2,-12.124355,top,120
D5,-5.6,0,top,120
D50,-3.5,-1.212435,top,120
D500,-47.6,-12.124355,top,120
D501,-49,-12.124355,top,120
D502,-50.4,-12.124355,top,120
D503,-51.8,-12.124355,top,120
D504,-53.2,-12.124355,top,120
D505,-54.6,-12.124355,top,120
D506,-56,-12.124355,top,120
D507,7.7,-13.336791,top,120
D508,6.3,-13.336791,top,120
D509,4.9,-13.336791,top,120
D51,-4.9,-1.212435,top,120
D510,3.5,-13.336791,top,120
D511,2.1,-13.336791,top,120
D512,0.7,-13.336791,top,120
D513,-0.7,-13.336791,top,120
D514,-2.1,-13.336791,top,120
D515,-3.5,-13.336791,top,120
D516,-4.9,-13.336791,top,120
D517,-6.3,-13.336791,top,120
D518,-7.7,-13.336791,top,120
D519,-9.1,-13.336791,top,120
D52,-6.3,-1.212435,top,120
D520,-10.5,-13.336791,top,120
D521,-11.9,-13.336791,top,120
D522,-13.3,-13.336791,top,120
D523,-14.7,-13.336791,top,120
D524,-16.1,-13.336791,top,120
D525,-17.5,-13.336791,top,120
D526,-18.9,-13.336791,top,120
D527,-20.3,-13.336791,top,120
D528,-21.7,-13.336791,top,120
D529,-23.1,-13.336791,top,120
D53,-7.7,-1.212435,top,120
D530,-47.6,-26.673582,top,120
D531,-46.2,-26.673582,top,120
D532,-44.8,-26.673582,top,120
D533,-43.4,-26.673582,top,120
D534,-42,-26.673582,top,120
D535,-40.6,-26.673582,top,120
D536,-39.2,-26.673582,top,120
D537,-37.8,-26.673582,top,120
D538,-36.4,-26.673582,top,120
D539,-35,-26.673582,top,120
D54,-9.1,-1.212435,top,120
D540,-33.6,-26.673582,top,120
D541,-32.2,-26.673582,top,120
D542,-30.8,-26.673582,top,120
D543,-29.4,-26.673582,top,120
D544,-28,-26.673582,top,120
D545,-26.6,-26.673582,top,120
D546,-25.2,-26.673582,top,120
D547,-23.8,-26.673582,top,120
D548,-22.4,-26.673582,top,120
D549,-21,-26.673582,top,120
D55,-10.5,-1.212435,top,120
D550,-19.6,-26.673582,top,120
D551,-18.2,-26.673582,top,120
D552,-16.8,-26.673582,top,120
D553,-15.4,-26.673582,top,120
D554,-14,-26.673582,top,120
D555,-12.6,-26.673582,top,120
D556,-11.2,-26.673582,top,120
D557,-9.8,-26.673582,top,120
D558,-8.4,-26.673582,top,120
D559,-7,-26.673582,top,120
D56,-11.9,-1.212435,top,120
D560,-5.6,-26.673582,top,120
D561,-4.2,-26.673582,top,120
D562,-2.8,-26.673582,top,120
D563,-1.4,-26.673582,top,120
D564,0,-26.673582,top,120
D565,1.4,-26.673582,top,120
D566,2.8,-26.673582,top,120
D567,4.2,-26.673582,top,120
D568,5.6,-26.673582,top,120
D569,7,-26.673582,top,120
D57,-13.3,-1.212435,top,120
D570,8.4,-26.673582,top,120
D571,9.8,-26.673582,top,120
D572,11.2,-26.673582,top,120
D573,12.6,-26.673582,top,120
D574,14,-26.673582,top,120
D575,15.4,-26.673582,top,120
D576,-48.3,-25.461146,top,120
D577,-46.9,-25.461146,top,120
D578,-45.5,-25.461146,top,120
D579,-44.1,-25.461146,top,120
D58,-14.7,-1.212435,top,120
D580,-42.7,-25.461146,top,120
D581,-41.3,-25.461146,top,120
D582,-39.9,-25.461146,top,120
D583,-38.5,-25.461146,top,120
D584,-37.1,-25.461146,top,120
D585,-35.7,-25.461146,top,120
D586,-34.3,-25.461146,top,120
D587,-32.9,-25.461146,top,120
D588,-31.5,-25.461146,top,120
D589,-30.1,-25.461146,top,120
D59,-16.1,-1.212435,top,120
D590,-28.7,-25.461146,top,120
D591,-27.3,-25.461146,top,120
D592,-25.9,-25.461146,top,120
D593,-24.5,-25.461146,top,120
D594,-23.1,-25.461146,top,120
D595,-21.7,-25.461146,top,120
D596,-20.3,-25.461146,top,120
D597,-18.9,-25.461146,top,120
D598,-17.5,-25.461146,top,120
D599,-16.1,-25.461146,top,120
D6,-7,0,top,120
D60,-17.5,-1.212435,top,120
D600,-14.7,-25.461146,top,120
D601,-13.3,-25.461146,top,120
D602,-11.9,-25.461146,top,120
D603,-10.5,-25.461146,top,120
D604,-9.1,-25.461146,top,120
D605,-7.7,-25.461146,top,120
D606,-6.3,-25.461146,top,120
D607,-4.9,-25.461146,top,120
D608,-3.5,-25.461146,top,120
D609,-2.1,-25.461146,top,120
D61,-18.9,-1.212435,top,120
D610,-0.7,-25.461146,top,120
D611,0.7,-25.461146,top,120
D612,2.1,-25.461146,top,120
D613,3.5,-25.461146,top,120
D614,4.9,-25.461146,top,120
D615,6.3,-25.461146,top,120
D616,7.7,-25.461146,top,120
D617,9.1,-25.461146,top,120
D618,10.5,-25.461146,top,120
D619,11.9,-25.461146,top,120
D62,-20.3,-1.212435,top,120
D620,13.3,-25.461146,top,120
D621,14.7,-25.461146,top,120
D622,-49,-24.248711,top,120
D623,-47.6,-24.248711,top,120
D624,-46.2,-24.248711,top,120
D625,-44.8,-24.248711,top,120
D626,-43.4,-24.248711,top,120
D627,-42,-24.248711,top,120
D628,-40.6,-24.248711,top,120
D629,-39.2,-24.248711,top,120
D63,-21.7,-1.212435,top,120
D630,-37.8,-24.248711,top,120
D631,-36.4,-24.248711,top,120
D632,-35,-24.248711,top,120
D633,-33.6,-24.248711,top,120
D634,-32.2,-24.248711,top,120
D635,-30.8,-24.248711,top,120
D636,-29.4,-24.248711,top,120
D637,-28,-24.248711,top,120
D638,-26.6,-24.248711,top,120
D639,-25.2,-24.248711,top,120
D64,-23.1,-1.212435,top,120
D640,-23.8,-24.248711,top,120
D641,-22.4,-24.248711,top,120
D642,-21,-24.248711,top,120
D643,-19.6,-24.248711,top,120
D644,-18.2,-24.248711,top,120
D645,-16.8,-24.248711,top,120
D646,-15.4,-24.248711,top,120
D647,-14,-24.248711,top,120
D648,-12.6,-24.248711,top,120
D649,-11.2,-24.248711,top,120
D65,-24.5,-1.212435,top,120
D650,-9.8,-24.248711,top,120
D651,-8.4,-24.248711,top,120
D652,-7,-24.248711,top,120
D653,-5.6,-24.248711,top,120
D654,-4.2,-24.248711,top,120
D655,-2.8,-24.248711,top,120
D656,-1.4,-24.248711,top,120
D657,0,-24.248711,top,120
D658,1.4,-24.248711,top,120
D659,2.8,-24.248711,top,120
D66,-25.9,-1.212435,top,120
D660,4.2,-24.248711,top,120
D661,5.6,-24.248711,top,120
D662,7,-24.248711,top,120
D663,8.4,-24.248711,top,120
D664,9.8,-24.248711,top,120
D665,11.2,-24.248711,top,120
D666,12.6,-24.248711,top,120
D667,14,-24.248711,top,120
D668,-49.7,-23.036275,top,120
D669,-48.3,-23.036275,top,120
D67,-27.3,-1.212435,top,120
D670,-46.9,-23.036275,top,120
D671,-45.5,-23.036275,top,120
D672,-44.1,-23.036275,top,120
D673,-42.7,-23.036275,top,120
D674,-41.3,-23.036275,top,120
D675,-39.9,-23.036275,top,120
D676,-38.5,-23.036275,top,120
D677,-37.1,-23.036275,top,120
D678,-35.7,-23.036275,top,120
D679,-34.3,-23.036275,top,120
D68,-28.7,-1.212435,top,120
D680,-32.9,-23.036275,top,120
D681,-31.5,-23.036275,top,120
D682,-30.1,-23.036275,top,120
D683,-28.7,-23.036275,top,120
D684,-27.3,-23.036275,top,120
D685,-25.9,-23.036275,top,120
D686,-24.5,-23.036275,top,120
D687,-23.1,-23.036275,top,120
D688,-21.7,-23.036275,top,120
D689,-20.3,-23.036275,top,120
D69,-30.1,-1.212435,top,120
D690,-18.9,-23.036275,top,120
D691,-17.5,-23.036275,top,120
D692,-16.1,-23.036275,top,120
D693,-14.7,-23.036275,top,120
D694,-13.3,-23.036275,top,120
D695,-11.9,-23.036275,top,120
D696,-10.5,-23.036275,top,120
D697,-9.1,-23.036275,top,120
D698,-7.7,-23.036275,top,120
D699,-6.3,-23.036275,top,120
D7,-8.4,0,top,120
D70,-31.5,-1.212435,top,120
D700,-4.9,-23.036275,top,120
D701,-3.5,-23.036275,top,120
D702,-2.1,-23.036275,top,120
D703,-0.7,-23.036275,top,120
D704,0.7,-23.036275,top,120
D705,2.1,-23.036275,top,120
D706,3.5,-23.036275,top,120
D707,4.9,-23.036275,top,120
D708,6.3,-23.036275,top,120
D709,7.7,-23.036275,top,120
D71,-32.9,-1.212435,top,120
D710,9.1,-23.036275,top,120
D711,10.5,-23.036275,top,120
D712,11.9,-23.036275,top,120
D713,13.3,-23.036275,top,120
D714,-50.4,-21.82384,top,120
D715,-49,-21.82384,top,120
D716,-47.6,-21.82384,top,120
D717,-46.2,-21.82384,top,120
D718,-44.8,-21.82384,top,120
D719,-43.4,-21.82384,top,120
D72,-34.3,-1.212435,top,120
D720,-42,-21.82384,top,120
D721,-40.6,-21.82384,top,120
D722,-39.2,-21.82384,top,120
D723,-37.8,-21.82384,top,120
D724,-36.4,-21.82384,top,120
D725,-35,-21.82384,top,120
D726,-33.6,-21.82384,top,120
D727,-32.2,-21.82384,top,120
D728,-30.8,-21.82384,top,120
D729,-29.4,-21.82384,top,120
D73,-35.7,-1.212435,top,120
D730,-28,-21.82384,top,120
D731,-26.6,-21.82384,top,120
D732,-25.2,-21.82384,top,120
D733,-23.8,-21.82384,top,120
D734,-22.4,-21.82384,top,120
D735,-21,-21.82384,top,120
D736,-19.6,-21.82384,top,120
D737,-18.2,-21.82384,top,120
D738,-16.8,-21.82384,top,120
D739,-15.4,-21.82384,top,120
D74,-37.1,-1.212435,top,120
D740,-14,-21.82384,top,120
D741,-12.6,-21.82384,top,120
D742,-11.2,-21.82384,top,120
D743,-9.8,-21.82384,top,120
D744,-8.4,-21.82384,top,120
D745,-7,-21.82384,top,120
D746,-5.6,-21.82384,top,120
D747,-4.2,-21.82384,top,120
D748,-2.8,-21.82384,top,120
D749,-1.4,-21.82384,top,120
D75,-38.5,-1.212435,top,120
D750,0,-21.82384,top,120
D751,1.4,-21.82384,top,120
D752,2.8,-21.82384,top,120
D753,4.2,-21.82384,top,120
D754,5.6,-21.82384,top,120
D755,7,-21.82384,top,120
D756,8.4,-21.82384,top,120
D757,9.8,-21.82384,top,120
D758,11.2,-21.82384,top,120
D759,12.6,-21.82384,top,120
D76,-39.9,-1.212435,top,120
D760,-51.1,-20.611404,top,120
D761,-49.7,-20.611404,top,120
D762,-48.3,-20.611404,top,120
D763,-46.9,-20.611404,top,120
D764,-45.5,-20.611404,top,120
D765,-44.1,-20.611404,top,120
D766,-42.7,-20.611404,top,120
D767,-41.3,-20.611404,top,120
D768,-39.9,-20.611404,top,120
D769,-38.5,-20.611404,top,120
D77,-41.3,-1.212435,top,120
D770,-37.1,-20.611404,top,120
D771,-35.7,-20.611404,top,120
D772,-34.3,-20.611404,top,120
D773,-32.9,-20.611404,top,120
D774,-31.5,-20.611404,top,120
D775,-30.1,-20.611404,top,120
D776,-28.7,-20.611404,top,120
D777,-27.3,-20.611404,top,120
D778,-25.9,-20.611404,top,120
D779,-24.5,-20.611404,top,120
D78,-42.7,-1.212435,top,120
D780,-23.1,-20.611404,top,120
D781,-21.7,-20.611404,top,120
D782,-20.3,-20.611404,top,120
D783,-18.9,-20.611404,top,120
D784,-17.5,-20.611404,top,120
D785,-16.1,-20.611404,top,120
D786,-14.7,-20.611404,top,120
D787,-13.3,-20.611404,top,120
D788,-11.9,-20.611404,top,120
D789,-10.5,-20.611404,top,120
D79,-44.1,-1.212435,top,120
D790,-9.1,-20.611404,top,120
D791,-7.7,-20.611404,top,120
D792,-6.3,-20.611404,top,120
D793,-4.9,-20.611404,top,120
D794,-3.5,-20.611404,top,120
D795,-2.1,-20.611404,top,120
D796,-0.7,-20.611404,top,120
D797,0.7,-20.611404,top,120
D798,2.1,-20.611404,top,120
D799,3.5,-20.611404,top,120
D8,-9.8,0,top,120
D80,-45.5,-1.212435,top,120
D800,4.9,-20.611404,top,120
D801,6.3,-20.611404,top,120
D802,7.7,-20.611404,top,120
D803,9.1,-20.611404,top,120
D804,10.5,-20.611404,top,120
D805,11.9,-20.611404,top,120
D806,-51.8,-19.398969,top,120
D807,-50.4,-19.398969,top,120
D808,-49,-19.398969,top,120
D809,-47.6,-19.398969,top,120
D81,-46.9,-1.212435,top,120
D810,-46.2,-19.398969,top,120
D811,-44.8,-19.398969,top,120
D812,-43.4,-19.398969,top,120
D813,-42,-19.398969,top,120
D814,-40.6,-19.398969,top,120
D815,-39.2,-19.398969,top,120
D816,-37.8,-19.398969,top,120
D817,-36.4,-19.398969,top,120
D818,-35,-19.398969,top,120
D819,-33.6,-19.398969,top,120
D82,-48.3,-1.212435,top,120
D820,-32.2,-19.398969,top,120
D821,-30.8,-19.398969,top,120
D822,-29.4,-19.398969,top,120
D823,-28,-19.398969,top,120
D824,-26.6,-19.398969,top,120
D825,-25.2,-19.398969,top,120
D826,-23.8,-19.398969,top,120
D827,-22.4,-19.398969,top,120
D828,-21,-19.398969,top,120
D829,-19.6,-19.398969,top,120
D83,-49.7,-1.212435,top,120
D830,-18.2,-19.398969,top,120
D831,-16.8,-19.398969,top,120
D832,-15.4,-19.398969,top,120
D833,-14,-19.398969,top,120
D834,-12.6,-19.398969,top,120
D835,-11.2,-19.398969,top,120
D836,-9.8,-19.398969,top,120
D837,-8.4,-19.398969,top,120
D838,-7,-19.398969,top,120
D839,-5.6,-19.398969,top,120
D84,-51.1,-1.212435,top,120
D840,-4.2,-19.398969,top,120
D841,-2.8,-19.398969,top,120
D842,-1.4,-19.398969,top,120
D843,0,-19.398969,top,120
D844,1.4,-19.398969,top,120
D845,2.8,-19.398969,top,120
D846,4.2,-19.398969,top,120
D847,5.6,-19.398969,top,120
D848,7,-19.398969,top,120
D849,8.4,-19.398969,top,120
D85,-52.5,-1.212435,top,120
D850,9.8,-19.398969,top,120
D851,11.2,-19.398969,top,120
D852,-52.5,-18.186533,top,120
D853,-51.1,-18.186533,top,120
D854,-49.7,-18.186533,top,120
D855,-48.3,-18.186533,top,120
D856,-46.9,-18.186533,top,120
D857,-45.5,-18.186533,top,120
D858,-44.1,-18.186533,top,120
D859,-42.7,-18.186533,top,120
D86,-53.9,-1.212435,top,120
D860,-41.3,-18.186533,top,120
D861,-39.9,-18.186533,top,120
D862,-38.5,-18.186533,top,120
D863,-37.1,-18.186533,top,120
D864,-35.7,-18.186533,top,120
D865,-34.3,-18.186533,top,120
D866,-32.9,-18.186533,top,120
D867,-31.5,-18.186533,top,120
D868,-30.1,-18.186533,top,120
D869,-28.7,-18.186533,top,120
D87,-55.3,-1.212435,top,120
D870,-27.3,-18.186533,top,120
D871,-25.9,-18.186533,top,120
D872,-24.5,-18.186533,top,120
D873,-23.1,-18.186533,top,120
D874,-21.7,-18.186533,top,120
D875,-20.3,-18.186533,top,120
D876,-18.9,-18.186533,top,120
D877,-17.5,-18.186533,top,120
D878,-16.1,-18.186533,top,120
D879,-14.7,-18.186533,top,120
D88,-56.7,-1.212435,top,120
D880,-13.3,-18.186533,top,120
D881,-11.9,-18.186533,top,120
D882,-10.5,-18.186533,top,120
D883,-9.1,-18.186533,top,120
D884,-7.7,-18.186533,top,120
D885,-6.3,-18.186533,top,120
D886,-4.9,-18.186533,top,120
D887,-3.5,-18.186533,top,120
D888,-2.1,-18.186533,top,120
D889,-0.7,-18.186533,top,120
D89,-58.1,-1.212435,top,120
D890,0.7,-18.186533,top,120
D891,2.1,-18.186533,top,120
D892,3.5,-18.186533,top,120
D893,4.9,-18.186533,top,120
D894,6.3,-18.186533,top,120
D895,7.7,-18.186533,top,120
D896,9.1,-18.186533,top,120
D897,10.5,-18.186533,top,120
D898,-53.2,-16.974097,top,120
D899,-51.8,-16.974097,top,120
D9,-11.2,0,top,120
D90,-59.5,-1.212435,top,120
D900,-50.4,-16.974097,top,120
D901,-49,-16.974097,top,120
D902,-47.6,-16.974097,top,120
D903,-46.2,-16.974097,top,120
D904,-44.8,-16.974097,top,120
D905,-43.4,-16.974097,top,120
D906,-42,-16.974097,top,120
D907,-40.6,-16.974097,top,120
D908,-39.2,-16.974097,top,120
D909,-37.8,-16.974097,top,120
D91,-60.9,-1.212435,top,120
D910,-36.4,-16.974097,top,120
D911,-35,-16.974097,top,120
D912,-33.6,-16.974097,top,120
D913,-32.2,-16.974097,top,120
D914,-30.8,-16.974097,top,120
D915,-29.4,-16.974097,top,120
D916,-28,-16.974097,top,120
D917,-26.6,-16.974097,top,120
D918,-25.2,-16.974097,top,120
D919,-23.8,-16.974097,top,120
D92,-62.3,-1.212435,top,120
D920,-22.4,-16.974097,top,120
D921,-21,-16.974097,top,120
D922,-19.6,-16.974097,top,120
D923,-18.2,-16.974097,top,120
D924,-16.8,-16.974097,top,120
D925,-15.4,-16.974097,top,120
D926,-14,-16.974097,top,120
D927,-12.6,-16.974097,top,120
D928,-11.2,-16.974097,top,120
D929,-9.8,-16.974097,top,120
D93,1.4,-2.424871,top,120
D930,-8.4,-16.974097,top,120
D931,-7,-16.974097,top,120
D932,-5.6,-16.974097,top,120
D933,-4.2,-16.974097,top,120
D934,-2.8,-16.974097,top,120
D935,-1.4,-16.974097,top,120
D936,0,-16.974097,top,120
D937,1.4,-16.974097,top,120
D938,2.8,-16.974097,top,120
D939,4.2,-16.974097,top,120
D94,0,-2.424871,top,120
D940,5.6,-16.974097,top,120
D941,7,-16.974097,top,120
D942,8.4,-16.974097,top,120
D943,9.8,-16.974097,top,120
D944,-53.9,-15.761662,top,120
D945,-52.5,-15.761662,top,120
D946,-51.1,-15.761662,top,120
D947,-49.7,-15.761662,top,120
D948,-48.3,-15.761662,top,120
D949,-46.9,-15.761662,top,120
D95,-1.4,-2.424871,top,120
D950,-45.5,-15.761662,top,120
D951,-44.1,-15.761662,top,120
D952,-42.7,-15.761662,top,120
D953,-41.3,-15.761662,top,120
D954,-39.9,-15.761662,top,120
D955,-38.5,-15.761662,top,120
D956,-37.1,-15.761662,top,120
D957,-35.7,-15.761662,top,120
D958,-34.3,-15.761662,top,120
D959,-32.9,-15.761662,top,120
D96,-2.8,-2.424871,top,120
D960,-31.5,-15.761662,top,120
D961,-30.1,-15.761662,top,120
D962,-28.7,-15.761662,top,120
D963,-27.3,-15.761662,top,120
D964,-25.9,-15.761662,top,120
D965,-24.5,-15.761662,top,120
D966,-23.1,-15.761662,top,120
D967,-21.7,-15.761662,top,120
D968,-20.3,-15.761662,top,120
D969,-18.9,-15.761662,top,120
D97,-4.2,-2.424871,top,120
D970,-17.5,-15.761662,top,120
D971,-16.1,-15.761662,top,120
D972,-14.7,-15.761662,top,120
D973,-13.3,-15.761662,top,120
D974,-11.9,-15.761662,top,120
D975,-10.5,-15.761662,top,120
D976,-9.1,-15.761662,top,120
D977,-7.7,-15.761662,top,120
D978,-6.3,-15.761662,top,120
D979,-4.9,-15.761662,top,120
D98,-5.6,-2.424871,top,120
D980,-3.5,-15.761662,top,120
D981,-2.1,-15.761662,top,120
D982,-0.7,-15.761662,top,120
D983,0.7,-15.761662,top,120
D984,2.1,-15.761662,top,120
D985,3.5,-15.761662,top,120
D986,4.9,-15.761662,top,120
D987,6.3,-15.761662,top,120
D988,7.7,-15.761662,top,120
D989,9.1,-15.761662,top,120
D99,-7,-2.424871,top,120
D990,-54.6,-14.549226,top,120
D991,-53.2,-14.549226,top,120
D992,-51.8,-14.549226,top,120
D993,-50.4,-14.549226,top,120
D994,-49,-14.549226,top,120
D995,-47.6,-14.549226,top,120
D996,-46.2,-14.549226,top,120
D997,-44.8,-14.549226,top,120
D998,-43.4,-14.549226,top,120
D999,-42,-14.549226,top,120
J1,-47.283409,-46.860148,bottom,150
